6085.0	464.0	5572.0	4625.0	10591.0	4102.0	4550.0	6314.0	11081.0	6308.0	8828.0	0.0	12068.0	5474.0	799.0	5425.0	4306.0	10133.0	3601.0	4155.0	6731.0	10017.0	5846.0	8607.0	478.4	11474.0	5138.0	6085.0
8726.0	11510.0	15106.0	14927.0	12906.0	14728.0	9778.0	15846.0	16278.0	6310.0	3213.0	12068.0	0.0	15458.0	11495.0	14843.0	14236.0	12443.0	14227.0	9225.0	16264.0	15047.0	6297.0	3357.0	11375.0	594.0	14869.0	8726.0
9241.0	5919.0	4940.0	932.0	13515.0	6822.0	9667.0	3131.0	13520.0	10867.0	13904.0	5474.0	15458.0	0.0	5868.0	4927.0	1626.0	13058.0	7411.0	9272.0	3548.0	12362.0	10199.0	13682.0	5437.0	14863.0	596.0	9241.0
5512.0	457.9	5707.0	546.2	10018.0	4902.0	4122.0	6449.0	10508.0	5941.0	8394.0	799.0	11495.0	5868.0	0.0	5561.0	4699.0	9559.0	4396.0	3726.0	6867.0	9537.0	5273.0	8173.0	427.0	10900.0	5468.0	5512.0
6551.0	5641.0	474.0	4478.0	524.5	8550.0	9234.0	3121.0	9195.0	10419.0	13444.0	5425.0	14843.0	4927.0	5561.0	0.0	3771.0	8730.0	8240.0	8839.0	3538.0	8037.0	9751.0	13250.0	5189.0	14365.0	4344.0	6551.0
8020.0	4751.0	3918.0	777.0	12289.0	5995.0	8498.0	3104.0	12333.0	9698.0	12734.0	4306.0	14236.0	1626.0	4699.0	3771.0	0.0	11810.0	6584.0	8102.0	3520.0	11154.0	9030.0	12513.0	4268.0	13642.0	1151.0	8020.0
4814.0	9992.0	9105.0	12630.0	527.0	14016.0	9914.0	10879.0	3899.0	9562.0	11042.0	10133.0	12443.0	13058.0	9559.0	8730.0	11810.0	0.0	13514.0	9519.0	11295.0	2811.0	8902.0	11019.0	9440.0	11995.0	12403.0	4814.0
9520.0	3731.0	8387.0	6759.0	13972.0	475.3	4570.0	9129.0	13990.0	9023.0	11095.0	3601.0	14227.0	7411.0	4396.0	8240.0	6584.0	13514.0	0.0	4903.0	9546.0	12832.0	9044.0	10874.0	4296.0	13919.0	7075.0	9520.0
5368.0	3691.0	8985.0	8422.0	9977.0	5404.0	492.5	9715.0	12997.0	4022.0	6094.0	4155.0	9225.0	9272.0	3726.0	8839.0	8102.0	9519.0	4903.0	0.0	10132.0	12026.0	4042.0	5871.0	4115.0	8917.0	8735.0	5368.0
7889.0	6947.0	3180.0	3221.0	11754.0	9112.0	10528.0	437.0	11759.0	11728.0	14764.0	6731.0	16264.0	3548.0	6867.0	3538.0	3520.0	11295.0	9546.0	10132.0	0.0	10601.0	11060.0	14543.0	6513.0	15670.0	2965.0	7889.0
7556.0	9970.0	8412.0	11861.0	2857.0	13333.0	12421.0	10183.0	529.0	12166.0	13646.0	10017.0	15047.0	12362.0	9537.0	8037.0	11154.0	2811.0	12832.0	12026.0	10601.0	0.0	11506.0	13623.0	9418.0	14599.0	11747.0	7556.0
4614.0	5706.0	9897.0	9350.0	9360.0	9546.0	4595.0	10642.0	12731.0	526.5	4101.0	5846.0	6297.0	10199.0	5273.0	9751.0	9030.0	8902.0	9044.0	4042.0	11060.0	11506.0	0.0	3879.0	5153.0	5690.0	9658.0	4614.0
7294.0	8157.0	13396.0	12833.0	11477.0	11375.0	6424.0	14125.0	14848.0	3188.0	485.8	8607.0	3357.0	13682.0	8173.0	13250.0	12513.0	11019.0	10874.0	5871.0	14543.0	13623.0	3879.0	0.0	8636.0	3049.0	13145.0	7294.0
5392.0	552.0	5336.0	4587.0	9898.0	4797.0	4510.0	6095.0	10388.0	5821.0	8858.0	478.4	11375.0	5437.0	427.0	5189.0	4268.0	9440.0	4296.0	4115.0	6513.0	9418.0	5153.0	8636.0	0.0	10781.0	5100.0	5392.0
8270.0	11333.0	14511.0	14333.0	12454.0	14420.0	9470.0	15252.0	15825.0	5715.0	2912.0	11474.0	594.0	14863.0	10900.0	14365.0	13642.0	11995.0	13919.0	8917.0	15670.0	14599.0	5690.0	3049.0	10781.0	0.0	14274.0	8270.0
8652.0	5583.0	4425.0	595.0	12861.0	6486.0	9130.0	2548.0	12905.0	10326.0	13367.0	5138.0	14869.0	596.0	5468.0	4344.0	1151.0	12403.0	7075.0	8735.0	2965.0	11747.0	9658.0	13145.0	5100.0	14274.0	0.0	8652.0
0.0	5945.0	6698.0	8711.0	5273.0	10021.0	5764.0	7471.0	8644.0	5288.0	7324.0	6085.0	8726.0	9241.0	5512.0	6551.0	8020.0	4814.0	9520.0	5368.0	7889.0	7556.0	4614.0	7294.0	5392.0	8270.0	8652.0	0.0
